"ensembl_gene_id"	"external_gene_name"	"gene_biotype"
"11093"	"ENSG00000251661"	"AC136475.1"	"antisense"
"11094"	"ENSG00000253973"	"AC079296.1"	"antisense"
"11095"	"ENSG00000254427"	"AC103736.1"	"lincRNA"
"11096"	"ENSG00000254477"	"AP000640.1"	"processed_transcript"
"11097"	"ENSG00000254489"	"MPPED2-AS1"	"antisense"
"11098"	"ENSG00000254547"	"AC036111.1"	"unprocessed_pseudogene"
"11099"	"ENSG00000254595"	"AC084337.1"	"processed_pseudogene"
"11100"	"ENSG00000254602"	"AP000662.1"	"sense_overlapping"
"11101"	"ENSG00000254639"	"AC116021.1"	"lincRNA"
"11102"	"ENSG00000254641"	"AC091564.3"	"sense_overlapping"
"11103"	"ENSG00000254664"	"AC103681.2"	"antisense"
"11104"	"ENSG00000254680"	"AC079329.1"	"antisense"
"11105"	"ENSG00000254746"	"AC103855.2"	"processed_transcript"
"11106"	"ENSG00000254772"	"EEF1G"	"protein_coding"
"11107"	"ENSG00000254815"	"AP006284.1"	"antisense"
"11108"	"ENSG00000254827"	"SLC22A18AS"	"protein_coding"
"11109"	"ENSG00000254847"	"AC009806.1"	"lincRNA"
"11110"	"ENSG00000254860"	"TMEM9B-AS1"	"antisense"
"11111"	"ENSG00000254862"	"AC100771.2"	"antisense"
"11112"	"ENSG00000254872"	"AC139749.1"	"lincRNA"
"11113"	"ENSG00000254910"	"AC136475.2"	"antisense"
"11114"	"ENSG00000254921"	"AC116456.1"	"antisense"
"11115"	"ENSG00000254966"	"AC103974.1"	"antisense"
"11116"	"ENSG00000255026"	"AC136475.3"	"antisense"
"11117"	"ENSG00000255091"	"AC087442.1"	"antisense"
"11118"	"ENSG00000255139"	"AP000442.2"	"antisense"
"11119"	"ENSG00000255142"	"AP006621.2"	"lincRNA"
"11120"	"ENSG00000255153"	"TOLLIP-AS1"	"antisense"
"11121"	"ENSG00000255190"	"TRIM51DP"	"processed_pseudogene"
"11122"	"ENSG00000255197"	"AC090559.1"	"antisense"
"11123"	"ENSG00000255237"	"AC138230.1"	"antisense"
"11124"	"ENSG00000255284"	"AP006621.3"	"lincRNA"
"11125"	"ENSG00000255328"	"AC136475.5"	"lincRNA"
"11126"	"ENSG00000255367"	"AC127526.2"	"processed_transcript"
"11127"	"ENSG00000255542"	"AC090625.2"	"antisense"
"11128"	"ENSG00000255717"	"SNHG1"	"processed_transcript"
"11129"	"ENSG00000255823"	"MTRNR2L8"	"protein_coding"
"11130"	"ENSG00000255931"	"AP003108.1"	"lincRNA"
"11131"	"ENSG00000256196"	"AP003721.1"	"antisense"
"11132"	"ENSG00000256280"	"AP006289.1"	"processed_pseudogene"
"11133"	"ENSG00000256443"	"AP003559.1"	"lincRNA"
"11134"	"ENSG00000256464"	"YWHABP2"	"processed_pseudogene"
"11135"	"ENSG00000256481"	"AP006333.2"	"antisense"
"11136"	"ENSG00000256824"	"AP000721.2"	"antisense"
"11137"	"ENSG00000257052"	"AP003721.4"	"antisense"
"11138"	"ENSG00000260196"	"AC124798.1"	"antisense"
"11139"	"ENSG00000261340"	"LINC01616"	"lincRNA"
"11140"	"ENSG00000267811"	"AP001160.2"	"antisense"
"11141"	"ENSG00000267940"	"AC022762.2"	"lincRNA"
"11142"	"ENSG00000268403"	"AC132192.2"	"antisense"
"11143"	"ENSG00000269176"	"AP001160.3"	"antisense"
"11144"	"ENSG00000269463"	"AP001160.4"	"sense_intronic"
"11145"	"ENSG00000270060"	"AC090589.3"	"sense_intronic"
"11146"	"ENSG00000270607"	"AC009549.1"	"lincRNA"
"11147"	"ENSG00000270903"	"HNRNPA3P9"	"processed_pseudogene"
"11148"	"ENSG00000002330"	"BAD"	"protein_coding"
"11149"	"ENSG00000006534"	"ALDH3B1"	"protein_coding"
"11150"	"ENSG00000014138"	"POLA2"	"protein_coding"
"11151"	"ENSG00000014216"	"CAPN1"	"protein_coding"
"11152"	"ENSG00000019144"	"PHLDB1"	"protein_coding"
"11153"	"ENSG00000020922"	"MRE11"	"protein_coding"
"11154"	"ENSG00000021300"	"PLEKHB1"	"protein_coding"
"11155"	"ENSG00000023445"	"BIRC3"	"protein_coding"
"11156"	"ENSG00000033327"	"GAB2"	"protein_coding"
"11157"	"ENSG00000042429"	"MED17"	"protein_coding"
"11158"	"ENSG00000048028"	"USP28"	"protein_coding"
"11159"	"ENSG00000048649"	"RSF1"	"protein_coding"
"11160"	"ENSG00000054938"	"CHRDL2"	"protein_coding"
"11161"	"ENSG00000054965"	"FAM168A"	"protein_coding"
"11162"	"ENSG00000054967"	"RELT"	"protein_coding"
"11163"	"ENSG00000062282"	"DGAT2"	"protein_coding"
"11164"	"ENSG00000068831"	"RASGRP2"	"protein_coding"
"11165"	"ENSG00000068971"	"PPP2R5B"	"protein_coding"
"11166"	"ENSG00000068976"	"PYGM"	"protein_coding"
"11167"	"ENSG00000069482"	"GAL"	"protein_coding"
"11168"	"ENSG00000073921"	"PICALM"	"protein_coding"
"11169"	"ENSG00000074201"	"CLNS1A"	"protein_coding"
"11170"	"ENSG00000074266"	"EED"	"protein_coding"
"11171"	"ENSG00000075239"	"ACAT1"	"protein_coding"
"11172"	"ENSG00000076043"	"REXO2"	"protein_coding"
"11173"	"ENSG00000076053"	"RBM7"	"protein_coding"
"11174"	"ENSG00000077458"	"FAM76B"	"protein_coding"
"11175"	"ENSG00000077514"	"POLD3"	"protein_coding"
"11176"	"ENSG00000077616"	"NAALAD2"	"protein_coding"
"11177"	"ENSG00000078124"	"ACER3"	"protein_coding"
"11178"	"ENSG00000082175"	"PGR"	"protein_coding"
"11179"	"ENSG00000084207"	"GSTP1"	"protein_coding"
"11180"	"ENSG00000085733"	"CTTN"	"protein_coding"
"11181"	"ENSG00000085741"	"WNT11"	"protein_coding"
"11182"	"ENSG00000086827"	"ZW10"	"protein_coding"
"11183"	"ENSG00000086848"	"ALG9"	"protein_coding"
"11184"	"ENSG00000087053"	"MTMR2"	"protein_coding"
"11185"	"ENSG00000087365"	"SF3B2"	"protein_coding"
"11186"	"ENSG00000087884"	"AAMDC"	"protein_coding"
"11187"	"ENSG00000095139"	"ARCN1"	"protein_coding"
"11188"	"ENSG00000109846"	"CRYAB"	"protein_coding"
"11189"	"ENSG00000109861"	"CTSC"	"protein_coding"
"11190"	"ENSG00000109906"	"ZBTB16"	"protein_coding"
"11191"	"ENSG00000109917"	"ZPR1"	"protein_coding"
"11192"	"ENSG00000110011"	"DNAJC4"	"protein_coding"
"11193"	"ENSG00000110025"	"SNX15"	"protein_coding"
"11194"	"ENSG00000110046"	"ATG2A"	"protein_coding"
"11195"	"ENSG00000110047"	"EHD1"	"protein_coding"
"11196"	"ENSG00000110057"	"UNC93B1"	"protein_coding"
"11197"	"ENSG00000110066"	"KMT5B"	"protein_coding"
"11198"	"ENSG00000110075"	"PPP6R3"	"protein_coding"
"11199"	"ENSG00000110076"	"NRXN2"	"protein_coding"
"11200"	"ENSG00000110090"	"CPT1A"	"protein_coding"
"11201"	"ENSG00000110092"	"CCND1"	"protein_coding"
"11202"	"ENSG00000110172"	"CHORDC1"	"protein_coding"
"11203"	"ENSG00000110195"	"FOLR1"	"protein_coding"
"11204"	"ENSG00000110200"	"ANAPC15"	"protein_coding"
"11205"	"ENSG00000110218"	"PANX1"	"protein_coding"
"11206"	"ENSG00000110237"	"ARHGEF17"	"protein_coding"
"11207"	"ENSG00000110274"	"CEP164"	"protein_coding"
"11208"	"ENSG00000110318"	"CEP126"	"protein_coding"
"11209"	"ENSG00000110324"	"IL10RA"	"protein_coding"
"11210"	"ENSG00000110330"	"BIRC2"	"protein_coding"
"11211"	"ENSG00000110344"	"UBE4A"	"protein_coding"
"11212"	"ENSG00000110367"	"DDX6"	"protein_coding"
"11213"	"ENSG00000110375"	"UPK2"	"protein_coding"
"11214"	"ENSG00000110660"	"SLC35F2"	"protein_coding"
"11215"	"ENSG00000110675"	"ELMOD1"	"protein_coding"
"11216"	"ENSG00000110697"	"PITPNM1"	"protein_coding"
"11217"	"ENSG00000110711"	"AIP"	"protein_coding"
"11218"	"ENSG00000110717"	"NDUFS8"	"protein_coding"
"11219"	"ENSG00000110719"	"TCIRG1"	"protein_coding"
"11220"	"ENSG00000110721"	"CHKA"	"protein_coding"
"11221"	"ENSG00000110723"	"EXPH5"	"protein_coding"
"11222"	"ENSG00000118058"	"KMT2A"	"protein_coding"
"11223"	"ENSG00000118096"	"IFT46"	"protein_coding"
"11224"	"ENSG00000118137"	"APOA1"	"protein_coding"
"11225"	"ENSG00000118181"	"RPS25"	"protein_coding"
"11226"	"ENSG00000118363"	"SPCS2"	"protein_coding"
"11227"	"ENSG00000118369"	"USP35"	"protein_coding"
"11228"	"ENSG00000123901"	"GPR83"	"protein_coding"
"11229"	"ENSG00000126391"	"FRMD8"	"protein_coding"
"11230"	"ENSG00000126432"	"PRDX5"	"protein_coding"
"11231"	"ENSG00000131620"	"ANO1"	"protein_coding"
"11232"	"ENSG00000131626"	"PPFIA1"	"protein_coding"
"11233"	"ENSG00000132740"	"IGHMBP2"	"protein_coding"
"11234"	"ENSG00000132744"	"ACY3"	"protein_coding"
"11235"	"ENSG00000132749"	"TESMIN"	"protein_coding"
"11236"	"ENSG00000133884"	"DPF2"	"protein_coding"
"11237"	"ENSG00000133895"	"MEN1"	"protein_coding"
"11238"	"ENSG00000134627"	"PIWIL4"	"protein_coding"
"11239"	"ENSG00000137474"	"MYO7A"	"protein_coding"
"11240"	"ENSG00000137478"	"FCHSD2"	"protein_coding"
"11241"	"ENSG00000137486"	"ARRB1"	"protein_coding"
"11242"	"ENSG00000137491"	"SLCO2B1"	"protein_coding"
"11243"	"ENSG00000137492"	"THAP12"	"protein_coding"
"11244"	"ENSG00000137494"	"ANKRD42"	"protein_coding"
"11245"	"ENSG00000137496"	"IL18BP"	"protein_coding"
"11246"	"ENSG00000137497"	"NUMA1"	"protein_coding"
"11247"	"ENSG00000137500"	"CCDC90B"	"protein_coding"
"11248"	"ENSG00000137501"	"SYTL2"	"protein_coding"
"11249"	"ENSG00000137502"	"RAB30"	"protein_coding"
"11250"	"ENSG00000137504"	"CREBZF"	"protein_coding"
"11251"	"ENSG00000137507"	"LRRC32"	"protein_coding"
"11252"	"ENSG00000137509"	"PRCP"	"protein_coding"
"11253"	"ENSG00000137513"	"NARS2"	"protein_coding"
"11254"	"ENSG00000137522"	"RNF121"	"protein_coding"
"11255"	"ENSG00000137656"	"BUD13"	"protein_coding"
"11256"	"ENSG00000137672"	"TRPC6"	"protein_coding"
"11257"	"ENSG00000137691"	"CFAP300"	"protein_coding"
"11258"	"ENSG00000137692"	"DCUN1D5"	"protein_coding"
"11259"	"ENSG00000137693"	"YAP1"	"protein_coding"
"11260"	"ENSG00000137710"	"RDX"	"protein_coding"
"11261"	"ENSG00000137713"	"PPP2R1B"	"protein_coding"
"11262"	"ENSG00000137714"	"FDX1"	"protein_coding"
"11263"	"ENSG00000137720"	"C11orf1"	"protein_coding"
"11264"	"ENSG00000137726"	"FXYD6"	"protein_coding"
"11265"	"ENSG00000137727"	"ARHGAP20"	"protein_coding"
"11266"	"ENSG00000137731"	"FXYD2"	"protein_coding"
"11267"	"ENSG00000137752"	"CASP1"	"protein_coding"
"11268"	"ENSG00000137760"	"ALKBH8"	"protein_coding"
"11269"	"ENSG00000142186"	"SCYL1"	"protein_coding"
"11270"	"ENSG00000146670"	"CDCA5"	"protein_coding"
"11271"	"ENSG00000149196"	"HIKESHI"	"protein_coding"
"11272"	"ENSG00000149201"	"CCDC81"	"protein_coding"
"11273"	"ENSG00000149212"	"SESN3"	"protein_coding"
"11274"	"ENSG00000149218"	"ENDOD1"	"protein_coding"
"11275"	"ENSG00000149231"	"CCDC82"	"protein_coding"
"11276"	"ENSG00000149243"	"KLHL35"	"protein_coding"
"11277"	"ENSG00000149256"	"TENM4"	"protein_coding"
"11278"	"ENSG00000149257"	"SERPINH1"	"protein_coding"
"11279"	"ENSG00000149260"	"CAPN5"	"protein_coding"
"11280"	"ENSG00000149262"	"INTS4"	"protein_coding"
"11281"	"ENSG00000149269"	"PAK1"	"protein_coding"
"11282"	"ENSG00000149273"	"RPS3"	"protein_coding"
"11283"	"ENSG00000149289"	"ZC3H12C"	"protein_coding"
"11284"	"ENSG00000149292"	"TTC12"	"protein_coding"
"11285"	"ENSG00000149294"	"NCAM1"	"protein_coding"
"11286"	"ENSG00000149295"	"DRD2"	"protein_coding"
"11287"	"ENSG00000149300"	"C11orf52"	"protein_coding"
"11288"	"ENSG00000149305"	"HTR3B"	"protein_coding"
"11289"	"ENSG00000149308"	"NPAT"	"protein_coding"
"11290"	"ENSG00000149311"	"ATM"	"protein_coding"
"11291"	"ENSG00000149313"	"AASDHPPT"	"protein_coding"
"11292"	"ENSG00000149357"	"LAMTOR1"	"protein_coding"
"11293"	"ENSG00000149573"	"MPZL2"	"protein_coding"
"11294"	"ENSG00000149575"	"SCN2B"	"protein_coding"
"11295"	"ENSG00000149577"	"SIDT2"	"protein_coding"
"11296"	"ENSG00000149582"	"TMEM25"	"protein_coding"
"11297"	"ENSG00000149591"	"TAGLN"	"protein_coding"
"11298"	"ENSG00000149716"	"LTO1"	"protein_coding"
"11299"	"ENSG00000149782"	"PLCB3"	"protein_coding"
"11300"	"ENSG00000149792"	"MRPL49"	"protein_coding"
"11301"	"ENSG00000149798"	"CDC42EP2"	"protein_coding"
"11302"	"ENSG00000149806"	"FAU"	"protein_coding"
"11303"	"ENSG00000149809"	"TM7SF2"	"protein_coding"
"11304"	"ENSG00000149823"	"VPS51"	"protein_coding"
"11305"	"ENSG00000149972"	"CNTN5"	"protein_coding"
"11306"	"ENSG00000150316"	"CWC15"	"protein_coding"
"11307"	"ENSG00000150672"	"DLG2"	"protein_coding"
"11308"	"ENSG00000150687"	"PRSS23"	"protein_coding"
"11309"	"ENSG00000150764"	"DIXDC1"	"protein_coding"
"11310"	"ENSG00000150768"	"DLAT"	"protein_coding"
"11311"	"ENSG00000150773"	"PIH1D2"	"protein_coding"
"11312"	"ENSG00000150776"	"NKAPD1"	"protein_coding"
"11313"	"ENSG00000150779"	"TIMM8B"	"protein_coding"
"11314"	"ENSG00000150782"	"IL18"	"protein_coding"
"11315"	"ENSG00000150787"	"PTS"	"protein_coding"
"11316"	"ENSG00000151364"	"KCTD14"	"protein_coding"
"11317"	"ENSG00000151366"	"NDUFC2"	"protein_coding"
"11318"	"ENSG00000151376"	"ME3"	"protein_coding"
"11319"	"ENSG00000152402"	"GUCY1A2"	"protein_coding"
"11320"	"ENSG00000152404"	"CWF19L2"	"protein_coding"
"11321"	"ENSG00000152558"	"TMEM123"	"protein_coding"
"11322"	"ENSG00000152578"	"GRIA4"	"protein_coding"
"11323"	"ENSG00000158483"	"FAM86C1"	"protein_coding"
"11324"	"ENSG00000158555"	"GDPD5"	"protein_coding"
"11325"	"ENSG00000158636"	"EMSY"	"protein_coding"
"11326"	"ENSG00000159063"	"ALG8"	"protein_coding"
"11327"	"ENSG00000160172"	"FAM86C2P"	"transcribed_unprocessed_pseudogene"
"11328"	"ENSG00000160584"	"SIK3"	"protein_coding"
"11329"	"ENSG00000160588"	"MPZL3"	"protein_coding"
"11330"	"ENSG00000160593"	"JAML"	"protein_coding"
"11331"	"ENSG00000160613"	"PCSK7"	"protein_coding"
"11332"	"ENSG00000162105"	"SHANK2"	"protein_coding"
"11333"	"ENSG00000162129"	"CLPB"	"protein_coding"
"11334"	"ENSG00000162139"	"NEU3"	"protein_coding"
"11335"	"ENSG00000162241"	"SLC25A45"	"protein_coding"
"11336"	"ENSG00000162298"	"SYVN1"	"protein_coding"
"11337"	"ENSG00000162300"	"ZFPL1"	"protein_coding"
"11338"	"ENSG00000162302"	"RPS6KA4"	"protein_coding"
"11339"	"ENSG00000162337"	"LRP5"	"protein_coding"
"11340"	"ENSG00000162341"	"TPCN2"	"protein_coding"
"11341"	"ENSG00000165323"	"FAT3"	"protein_coding"
"11342"	"ENSG00000165434"	"PGM2L1"	"protein_coding"
"11343"	"ENSG00000165457"	"FOLR2"	"protein_coding"
"11344"	"ENSG00000165458"	"INPPL1"	"protein_coding"
"11345"	"ENSG00000165494"	"PCF11"	"protein_coding"
"11346"	"ENSG00000165895"	"ARHGAP42"	"protein_coding"
"11347"	"ENSG00000166002"	"SMCO4"	"protein_coding"
"11348"	"ENSG00000166004"	"CEP295"	"protein_coding"
"11349"	"ENSG00000166012"	"TAF1D"	"protein_coding"
"11350"	"ENSG00000166025"	"AMOTL1"	"protein_coding"
"11351"	"ENSG00000166037"	"CEP57"	"protein_coding"
"11352"	"ENSG00000166266"	"CUL5"	"protein_coding"
"11353"	"ENSG00000166323"	"C11orf65"	"protein_coding"
"11354"	"ENSG00000166435"	"XRRA1"	"protein_coding"
"11355"	"ENSG00000166439"	"RNF169"	"protein_coding"
"11356"	"ENSG00000166575"	"TMEM135"	"protein_coding"
"11357"	"ENSG00000166682"	"TMPRSS5"	"protein_coding"
"11358"	"ENSG00000166736"	"HTR3A"	"protein_coding"
"11359"	"ENSG00000166741"	"NNMT"	"protein_coding"
"11360"	"ENSG00000167257"	"RNF214"	"protein_coding"
"11361"	"ENSG00000167283"	"ATP5MG"	"protein_coding"
"11362"	"ENSG00000167792"	"NDUFV1"	"protein_coding"
"11363"	"ENSG00000167797"	"CDK2AP2"	"protein_coding"
"11364"	"ENSG00000167799"	"NUDT8"	"protein_coding"
"11365"	"ENSG00000168010"	"ATG16L2"	"protein_coding"
"11366"	"ENSG00000168014"	"C2CD3"	"protein_coding"
"11367"	"ENSG00000168040"	"FADD"	"protein_coding"
"11368"	"ENSG00000168056"	"LTBP3"	"protein_coding"
"11369"	"ENSG00000168060"	"NAALADL1"	"protein_coding"
"11370"	"ENSG00000168061"	"SAC3D1"	"protein_coding"
"11371"	"ENSG00000168062"	"BATF2"	"protein_coding"
"11372"	"ENSG00000168066"	"SF1"	"protein_coding"
"11373"	"ENSG00000168067"	"MAP4K2"	"protein_coding"
"11374"	"ENSG00000168071"	"CCDC88B"	"protein_coding"
"11375"	"ENSG00000168092"	"PAFAH1B2"	"protein_coding"
"11376"	"ENSG00000168876"	"ANKRD49"	"protein_coding"
"11377"	"ENSG00000168959"	"GRM5"	"protein_coding"
"11378"	"ENSG00000170145"	"SIK2"	"protein_coding"
"11379"	"ENSG00000170209"	"ANKK1"	"protein_coding"
"11380"	"ENSG00000170276"	"HSPB2"	"protein_coding"
"11381"	"ENSG00000170290"	"SLN"	"protein_coding"
"11382"	"ENSG00000170903"	"MSANTD4"	"protein_coding"
"11383"	"ENSG00000170962"	"PDGFD"	"protein_coding"
"11384"	"ENSG00000171067"	"C11orf24"	"protein_coding"
"11385"	"ENSG00000171202"	"TMEM126A"	"protein_coding"
"11386"	"ENSG00000171204"	"TMEM126B"	"protein_coding"
"11387"	"ENSG00000171533"	"MAP6"	"protein_coding"
"11388"	"ENSG00000171631"	"P2RY6"	"protein_coding"
"11389"	"ENSG00000172425"	"TTC36"	"protein_coding"
"11390"	"ENSG00000172500"	"FIBP"	"protein_coding"
"11391"	"ENSG00000172508"	"CARNS1"	"protein_coding"
"11392"	"ENSG00000172531"	"PPP1CA"	"protein_coding"
"11393"	"ENSG00000172543"	"CTSW"	"protein_coding"
"11394"	"ENSG00000172613"	"RAD9A"	"protein_coding"
"11395"	"ENSG00000172638"	"EFEMP2"	"protein_coding"
"11396"	"ENSG00000172663"	"TMEM134"	"protein_coding"
"11397"	"ENSG00000172725"	"CORO1B"	"protein_coding"
"11398"	"ENSG00000172732"	"MUS81"	"protein_coding"
"11399"	"ENSG00000172757"	"CFL1"	"protein_coding"
"11400"	"ENSG00000172803"	"SNX32"	"protein_coding"
"11401"	"ENSG00000172830"	"SSH3"	"protein_coding"
"11402"	"ENSG00000172890"	"NADSYN1"	"protein_coding"
"11403"	"ENSG00000172893"	"DHCR7"	"protein_coding"
"11404"	"ENSG00000172922"	"RNASEH2C"	"protein_coding"
"11405"	"ENSG00000172932"	"ANKRD13D"	"protein_coding"
"11406"	"ENSG00000172935"	"MRGPRF"	"protein_coding"
"11407"	"ENSG00000172977"	"KAT5"	"protein_coding"
"11408"	"ENSG00000173020"	"GRK2"	"protein_coding"
"11409"	"ENSG00000173039"	"RELA"	"protein_coding"
"11410"	"ENSG00000173113"	"TRMT112"	"protein_coding"
"11411"	"ENSG00000173120"	"KDM2A"	"protein_coding"
"11412"	"ENSG00000173153"	"ESRRA"	"protein_coding"
"11413"	"ENSG00000173156"	"RHOD"	"protein_coding"
"11414"	"ENSG00000173227"	"SYT12"	"protein_coding"
"11415"	"ENSG00000173264"	"GPR137"	"protein_coding"
"11416"	"ENSG00000173327"	"MAP3K11"	"protein_coding"
"11417"	"ENSG00000173338"	"KCNK7"	"protein_coding"
"11418"	"ENSG00000173442"	"EHBP1L1"	"protein_coding"
"11419"	"ENSG00000173457"	"PPP1R14B"	"protein_coding"
"11420"	"ENSG00000173465"	"SSSCA1"	"protein_coding"
"11421"	"ENSG00000173486"	"FKBP2"	"protein_coding"
"11422"	"ENSG00000173511"	"VEGFB"	"protein_coding"
"11423"	"ENSG00000173599"	"PC"	"protein_coding"
"11424"	"ENSG00000173621"	"LRFN4"	"protein_coding"
"11425"	"ENSG00000173653"	"RCE1"	"protein_coding"
"11426"	"ENSG00000173715"	"C11orf80"	"protein_coding"
"11427"	"ENSG00000173727"	"AP000769.1"	"transcribed_unprocessed_pseudogene"
"11428"	"ENSG00000173825"	"TIGD3"	"protein_coding"
"11429"	"ENSG00000173898"	"SPTBN2"	"protein_coding"
"11430"	"ENSG00000173914"	"RBM4B"	"protein_coding"
"11431"	"ENSG00000173933"	"RBM4"	"protein_coding"
"11432"	"ENSG00000173992"	"CCS"	"protein_coding"
"11433"	"ENSG00000174080"	"CTSF"	"protein_coding"
"11434"	"ENSG00000174165"	"ZDHHC24"	"protein_coding"
"11435"	"ENSG00000174276"	"ZNHIT2"	"protein_coding"
"11436"	"ENSG00000174483"	"BBS1"	"protein_coding"
"11437"	"ENSG00000174516"	"PELI3"	"protein_coding"
"11438"	"ENSG00000174547"	"MRPL11"	"protein_coding"
"11439"	"ENSG00000174576"	"NPAS4"	"protein_coding"
"11440"	"ENSG00000174669"	"SLC29A2"	"protein_coding"
"11441"	"ENSG00000174684"	"B4GAT1"	"protein_coding"
"11442"	"ENSG00000174744"	"BRMS1"	"protein_coding"
"11443"	"ENSG00000174791"	"RIN1"	"protein_coding"
"11444"	"ENSG00000174804"	"FZD4"	"protein_coding"
"11445"	"ENSG00000174807"	"CD248"	"protein_coding"
"11446"	"ENSG00000174851"	"YIF1A"	"protein_coding"
"11447"	"ENSG00000174871"	"CNIH2"	"protein_coding"
"11448"	"ENSG00000174903"	"RAB1B"	"protein_coding"
"11449"	"ENSG00000174996"	"KLC2"	"protein_coding"
"11450"	"ENSG00000175115"	"PACS1"	"protein_coding"
"11451"	"ENSG00000175229"	"GAL3ST3"	"protein_coding"
"11452"	"ENSG00000175334"	"BANF1"	"protein_coding"
"11453"	"ENSG00000175376"	"EIF1AD"	"protein_coding"
"11454"	"ENSG00000175463"	"TBC1D10C"	"protein_coding"
"11455"	"ENSG00000175467"	"SART1"	"protein_coding"
"11456"	"ENSG00000175482"	"POLD4"	"protein_coding"
"11457"	"ENSG00000175505"	"CLCF1"	"protein_coding"
"11458"	"ENSG00000175536"	"LIPT2"	"protein_coding"
"11459"	"ENSG00000175538"	"KCNE3"	"protein_coding"
"11460"	"ENSG00000175544"	"CABP4"	"protein_coding"
"11461"	"ENSG00000175550"	"DRAP1"	"protein_coding"
"11462"	"ENSG00000175564"	"UCP3"	"protein_coding"
"11463"	"ENSG00000175567"	"UCP2"	"protein_coding"
"11464"	"ENSG00000175573"	"C11orf68"	"protein_coding"
"11465"	"ENSG00000175575"	"PAAF1"	"protein_coding"
"11466"	"ENSG00000175581"	"MRPL48"	"protein_coding"
"11467"	"ENSG00000175582"	"RAB6A"	"protein_coding"
"11468"	"ENSG00000175591"	"P2RY2"	"protein_coding"
"11469"	"ENSG00000175592"	"FOSL1"	"protein_coding"
"11470"	"ENSG00000175602"	"CCDC85B"	"protein_coding"
"11471"	"ENSG00000175634"	"RPS6KB2"	"protein_coding"
"11472"	"ENSG00000176973"	"FAM89B"	"protein_coding"
"11473"	"ENSG00000177098"	"SCN4B"	"protein_coding"
"11474"	"ENSG00000177103"	"DSCAML1"	"protein_coding"
"11475"	"ENSG00000178105"	"DDX10"	"protein_coding"
"11476"	"ENSG00000178202"	"KDELC2"	"protein_coding"
"11477"	"ENSG00000178301"	"AQP11"	"protein_coding"
"11478"	"ENSG00000179071"	"CCDC89"	"protein_coding"
"11479"	"ENSG00000179240"	"GVQW3"	"protein_coding"
"11480"	"ENSG00000179292"	"TMEM151A"	"protein_coding"
"11481"	"ENSG00000179331"	"RAB39A"	"protein_coding"
"11482"	"ENSG00000180773"	"SLC36A4"	"protein_coding"
"11483"	"ENSG00000181908"	"AP003774.1"	"lincRNA"
"11484"	"ENSG00000181924"	"COA4"	"protein_coding"
"11485"	"ENSG00000182103"	"FAM181B"	"protein_coding"
"11486"	"ENSG00000182359"	"KBTBD3"	"protein_coding"
"11487"	"ENSG00000182450"	"KCNK4"	"protein_coding"
"11488"	"ENSG00000182704"	"TSKU"	"protein_coding"
"11489"	"ENSG00000182791"	"CCDC87"	"protein_coding"
"11490"	"ENSG00000182919"	"C11orf54"	"protein_coding"
"11491"	"ENSG00000182985"	"CADM1"	"protein_coding"
"11492"	"ENSG00000183340"	"JRKL"	"protein_coding"
"11493"	"ENSG00000184154"	"LRTOMT"	"protein_coding"
"11494"	"ENSG00000184384"	"MAML2"	"protein_coding"
"11495"	"ENSG00000185742"	"C11orf87"	"protein_coding"
"11496"	"ENSG00000186166"	"CCDC84"	"protein_coding"
"11497"	"ENSG00000186174"	"BCL9L"	"protein_coding"
"11498"	"ENSG00000186280"	"KDM4D"	"protein_coding"
"11499"	"ENSG00000186318"	"BACE1"	"protein_coding"
"11500"	"ENSG00000186635"	"ARAP1"	"protein_coding"
"11501"	"ENSG00000186642"	"PDE2A"	"protein_coding"
"11502"	"ENSG00000187240"	"DYNC2H1"	"protein_coding"
"11503"	"ENSG00000188997"	"KCTD21"	"protein_coding"
"11504"	"ENSG00000196167"	"COLCA1"	"antisense"
"11505"	"ENSG00000196371"	"FUT4"	"protein_coding"
"11506"	"ENSG00000196655"	"TRAPPC4"	"protein_coding"
"11507"	"ENSG00000196954"	"CASP4"	"protein_coding"
"11508"	"ENSG00000197136"	"PCNX3"	"protein_coding"
"11509"	"ENSG00000197345"	"MRPL21"	"protein_coding"
"11510"	"ENSG00000197580"	"BCO2"	"protein_coding"
"11511"	"ENSG00000197847"	"SLC22A20P"	"transcribed_unitary_pseudogene"
"11512"	"ENSG00000198382"	"UVRAG"	"protein_coding"
"11513"	"ENSG00000199325"	"RNU4-39P"	"snRNA"
"11514"	"ENSG00000204370"	"SDHD"	"protein_coding"
"11515"	"ENSG00000204381"	"LAYN"	"protein_coding"
"11516"	"ENSG00000204397"	"CARD16"	"protein_coding"
"11517"	"ENSG00000204572"	"KRTAP5-10"	"protein_coding"
"11518"	"ENSG00000207145"	"SNORA18"	"snoRNA"
"11519"	"ENSG00000207304"	"SNORA8"	"snoRNA"
"11520"	"ENSG00000213402"	"PTPRCAP"	"protein_coding"
"11521"	"ENSG00000213445"	"SIPA1"	"protein_coding"
"11522"	"ENSG00000213465"	"ARL2"	"protein_coding"
"11523"	"ENSG00000214290"	"COLCA2"	"protein_coding"
"11524"	"ENSG00000214376"	"VSTM5"	"protein_coding"
"11525"	"ENSG00000214391"	"TUBAP2"	"processed_pseudogene"
"11526"	"ENSG00000214517"	"PPME1"	"protein_coding"
