"ensembl_gene_id"	"external_gene_name"	"gene_biotype"
"10993"	"ENSG00000086827"	"ZW10"	"protein_coding"
"10994"	"ENSG00000086848"	"ALG9"	"protein_coding"
"10995"	"ENSG00000087053"	"MTMR2"	"protein_coding"
"10996"	"ENSG00000087365"	"SF3B2"	"protein_coding"
"10997"	"ENSG00000087884"	"AAMDC"	"protein_coding"
"10998"	"ENSG00000095110"	"NXPE1"	"protein_coding"
"10999"	"ENSG00000095139"	"ARCN1"	"protein_coding"
"11000"	"ENSG00000109846"	"CRYAB"	"protein_coding"
"11001"	"ENSG00000109861"	"CTSC"	"protein_coding"
"11002"	"ENSG00000109906"	"ZBTB16"	"protein_coding"
"11003"	"ENSG00000109917"	"ZPR1"	"protein_coding"
"11004"	"ENSG00000110057"	"UNC93B1"	"protein_coding"
"11005"	"ENSG00000110066"	"KMT5B"	"protein_coding"
"11006"	"ENSG00000110075"	"PPP6R3"	"protein_coding"
"11007"	"ENSG00000110090"	"CPT1A"	"protein_coding"
"11008"	"ENSG00000110092"	"CCND1"	"protein_coding"
"11009"	"ENSG00000110172"	"CHORDC1"	"protein_coding"
"11010"	"ENSG00000110195"	"FOLR1"	"protein_coding"
"11011"	"ENSG00000110200"	"ANAPC15"	"protein_coding"
"11012"	"ENSG00000110218"	"PANX1"	"protein_coding"
"11013"	"ENSG00000110237"	"ARHGEF17"	"protein_coding"
"11014"	"ENSG00000110274"	"CEP164"	"protein_coding"
"11015"	"ENSG00000110318"	"CEP126"	"protein_coding"
"11016"	"ENSG00000110324"	"IL10RA"	"protein_coding"
"11017"	"ENSG00000110330"	"BIRC2"	"protein_coding"
"11018"	"ENSG00000110344"	"UBE4A"	"protein_coding"
"11019"	"ENSG00000110367"	"DDX6"	"protein_coding"
"11020"	"ENSG00000110395"	"CBL"	"protein_coding"
"11021"	"ENSG00000110400"	"NECTIN1"	"protein_coding"
"11022"	"ENSG00000110660"	"SLC35F2"	"protein_coding"
"11023"	"ENSG00000110697"	"PITPNM1"	"protein_coding"
"11024"	"ENSG00000110711"	"AIP"	"protein_coding"
"11025"	"ENSG00000110717"	"NDUFS8"	"protein_coding"
"11026"	"ENSG00000110719"	"TCIRG1"	"protein_coding"
"11027"	"ENSG00000110721"	"CHKA"	"protein_coding"
"11028"	"ENSG00000110723"	"EXPH5"	"protein_coding"
"11029"	"ENSG00000110777"	"POU2AF1"	"protein_coding"
"11030"	"ENSG00000118058"	"KMT2A"	"protein_coding"
"11031"	"ENSG00000118094"	"TREH"	"protein_coding"
"11032"	"ENSG00000118096"	"IFT46"	"protein_coding"
"11033"	"ENSG00000118137"	"APOA1"	"protein_coding"
"11034"	"ENSG00000118181"	"RPS25"	"protein_coding"
"11035"	"ENSG00000118363"	"SPCS2"	"protein_coding"
"11036"	"ENSG00000118369"	"USP35"	"protein_coding"
"11037"	"ENSG00000123892"	"RAB38"	"protein_coding"
"11038"	"ENSG00000131620"	"ANO1"	"protein_coding"
"11039"	"ENSG00000131626"	"PPFIA1"	"protein_coding"
"11040"	"ENSG00000132740"	"IGHMBP2"	"protein_coding"
"11041"	"ENSG00000132744"	"ACY3"	"protein_coding"
"11042"	"ENSG00000132749"	"TESMIN"	"protein_coding"
"11043"	"ENSG00000134627"	"PIWIL4"	"protein_coding"
"11044"	"ENSG00000137474"	"MYO7A"	"protein_coding"
"11045"	"ENSG00000137478"	"FCHSD2"	"protein_coding"
"11046"	"ENSG00000137486"	"ARRB1"	"protein_coding"
"11047"	"ENSG00000137491"	"SLCO2B1"	"protein_coding"
"11048"	"ENSG00000137492"	"THAP12"	"protein_coding"
"11049"	"ENSG00000137494"	"ANKRD42"	"protein_coding"
"11050"	"ENSG00000137496"	"IL18BP"	"protein_coding"
"11051"	"ENSG00000137497"	"NUMA1"	"protein_coding"
"11052"	"ENSG00000137500"	"CCDC90B"	"protein_coding"
"11053"	"ENSG00000137501"	"SYTL2"	"protein_coding"
"11054"	"ENSG00000137502"	"RAB30"	"protein_coding"
"11055"	"ENSG00000137504"	"CREBZF"	"protein_coding"
"11056"	"ENSG00000137507"	"LRRC32"	"protein_coding"
"11057"	"ENSG00000137509"	"PRCP"	"protein_coding"
"11058"	"ENSG00000137513"	"NARS2"	"protein_coding"
"11059"	"ENSG00000137522"	"RNF121"	"protein_coding"
"11060"	"ENSG00000137634"	"NXPE4"	"protein_coding"
"11061"	"ENSG00000137648"	"TMPRSS4"	"protein_coding"
"11062"	"ENSG00000137656"	"BUD13"	"protein_coding"
"11063"	"ENSG00000137672"	"TRPC6"	"protein_coding"
"11064"	"ENSG00000137691"	"CFAP300"	"protein_coding"
"11065"	"ENSG00000137692"	"DCUN1D5"	"protein_coding"
"11066"	"ENSG00000137693"	"YAP1"	"protein_coding"
"11067"	"ENSG00000137699"	"TRIM29"	"protein_coding"
"11068"	"ENSG00000137700"	"SLC37A4"	"protein_coding"
"11069"	"ENSG00000137709"	"POU2F3"	"protein_coding"
"11070"	"ENSG00000137710"	"RDX"	"protein_coding"
"11071"	"ENSG00000137713"	"PPP2R1B"	"protein_coding"
"11072"	"ENSG00000137714"	"FDX1"	"protein_coding"
"11073"	"ENSG00000137720"	"C11orf1"	"protein_coding"
"11074"	"ENSG00000137726"	"FXYD6"	"protein_coding"
"11075"	"ENSG00000137727"	"ARHGAP20"	"protein_coding"
"11076"	"ENSG00000137731"	"FXYD2"	"protein_coding"
"11077"	"ENSG00000137747"	"TMPRSS13"	"protein_coding"
"11078"	"ENSG00000137752"	"CASP1"	"protein_coding"
"11079"	"ENSG00000137757"	"CASP5"	"protein_coding"
"11080"	"ENSG00000137760"	"ALKBH8"	"protein_coding"
"11081"	"ENSG00000149196"	"HIKESHI"	"protein_coding"
"11082"	"ENSG00000149201"	"CCDC81"	"protein_coding"
"11083"	"ENSG00000149212"	"SESN3"	"protein_coding"
"11084"	"ENSG00000149218"	"ENDOD1"	"protein_coding"
"11085"	"ENSG00000149231"	"CCDC82"	"protein_coding"
"11086"	"ENSG00000149243"	"KLHL35"	"protein_coding"
"11087"	"ENSG00000149256"	"TENM4"	"protein_coding"
"11088"	"ENSG00000149257"	"SERPINH1"	"protein_coding"
"11089"	"ENSG00000149260"	"CAPN5"	"protein_coding"
"11090"	"ENSG00000149262"	"INTS4"	"protein_coding"
"11091"	"ENSG00000149269"	"PAK1"	"protein_coding"
"11092"	"ENSG00000149273"	"RPS3"	"protein_coding"
"11093"	"ENSG00000149289"	"ZC3H12C"	"protein_coding"
"11094"	"ENSG00000149292"	"TTC12"	"protein_coding"
"11095"	"ENSG00000149294"	"NCAM1"	"protein_coding"
"11096"	"ENSG00000149295"	"DRD2"	"protein_coding"
"11097"	"ENSG00000149300"	"C11orf52"	"protein_coding"
"11098"	"ENSG00000149308"	"NPAT"	"protein_coding"
"11099"	"ENSG00000149311"	"ATM"	"protein_coding"
"11100"	"ENSG00000149313"	"AASDHPPT"	"protein_coding"
"11101"	"ENSG00000149357"	"LAMTOR1"	"protein_coding"
"11102"	"ENSG00000149380"	"P4HA3"	"protein_coding"
"11103"	"ENSG00000149428"	"HYOU1"	"protein_coding"
"11104"	"ENSG00000149573"	"MPZL2"	"protein_coding"
"11105"	"ENSG00000149575"	"SCN2B"	"protein_coding"
"11106"	"ENSG00000149577"	"SIDT2"	"protein_coding"
"11107"	"ENSG00000149582"	"TMEM25"	"protein_coding"
"11108"	"ENSG00000149591"	"TAGLN"	"protein_coding"
"11109"	"ENSG00000149716"	"LTO1"	"protein_coding"
"11110"	"ENSG00000149968"	"MMP3"	"protein_coding"
"11111"	"ENSG00000150316"	"CWC15"	"protein_coding"
"11112"	"ENSG00000150672"	"DLG2"	"protein_coding"
"11113"	"ENSG00000150687"	"PRSS23"	"protein_coding"
"11114"	"ENSG00000150750"	"C11orf53"	"protein_coding"
"11115"	"ENSG00000150764"	"DIXDC1"	"protein_coding"
"11116"	"ENSG00000150768"	"DLAT"	"protein_coding"
"11117"	"ENSG00000150773"	"PIH1D2"	"protein_coding"
"11118"	"ENSG00000150776"	"NKAPD1"	"protein_coding"
"11119"	"ENSG00000150779"	"TIMM8B"	"protein_coding"
"11120"	"ENSG00000150782"	"IL18"	"protein_coding"
"11121"	"ENSG00000150783"	"TEX12"	"protein_coding"
"11122"	"ENSG00000150787"	"PTS"	"protein_coding"
"11123"	"ENSG00000151364"	"KCTD14"	"protein_coding"
"11124"	"ENSG00000151366"	"NDUFC2"	"protein_coding"
"11125"	"ENSG00000151376"	"ME3"	"protein_coding"
"11126"	"ENSG00000152402"	"GUCY1A2"	"protein_coding"
"11127"	"ENSG00000152404"	"CWF19L2"	"protein_coding"
"11128"	"ENSG00000152558"	"TMEM123"	"protein_coding"
"11129"	"ENSG00000152578"	"GRIA4"	"protein_coding"
"11130"	"ENSG00000154096"	"THY1"	"protein_coding"
"11131"	"ENSG00000158483"	"FAM86C1"	"protein_coding"
"11132"	"ENSG00000158555"	"GDPD5"	"protein_coding"
"11133"	"ENSG00000158636"	"EMSY"	"protein_coding"
"11134"	"ENSG00000159063"	"ALG8"	"protein_coding"
"11135"	"ENSG00000160172"	"FAM86C2P"	"transcribed_unprocessed_pseudogene"
"11136"	"ENSG00000160584"	"SIK3"	"protein_coding"
"11137"	"ENSG00000160588"	"MPZL3"	"protein_coding"
"11138"	"ENSG00000160593"	"JAML"	"protein_coding"
"11139"	"ENSG00000160613"	"PCSK7"	"protein_coding"
"11140"	"ENSG00000160654"	"CD3G"	"protein_coding"
"11141"	"ENSG00000160695"	"VPS11"	"protein_coding"
"11142"	"ENSG00000160703"	"NLRX1"	"protein_coding"
"11143"	"ENSG00000162105"	"SHANK2"	"protein_coding"
"11144"	"ENSG00000162129"	"CLPB"	"protein_coding"
"11145"	"ENSG00000162139"	"NEU3"	"protein_coding"
"11146"	"ENSG00000162337"	"LRP5"	"protein_coding"
"11147"	"ENSG00000162341"	"TPCN2"	"protein_coding"
"11148"	"ENSG00000165434"	"PGM2L1"	"protein_coding"
"11149"	"ENSG00000165457"	"FOLR2"	"protein_coding"
"11150"	"ENSG00000165458"	"INPPL1"	"protein_coding"
"11151"	"ENSG00000165462"	"PHOX2A"	"protein_coding"
"11152"	"ENSG00000165490"	"DDIAS"	"protein_coding"
"11153"	"ENSG00000165494"	"PCF11"	"protein_coding"
"11154"	"ENSG00000165895"	"ARHGAP42"	"protein_coding"
"11155"	"ENSG00000166002"	"SMCO4"	"protein_coding"
"11156"	"ENSG00000166004"	"CEP295"	"protein_coding"
"11157"	"ENSG00000166012"	"TAF1D"	"protein_coding"
"11158"	"ENSG00000166025"	"AMOTL1"	"protein_coding"
"11159"	"ENSG00000166037"	"CEP57"	"protein_coding"
"11160"	"ENSG00000166266"	"CUL5"	"protein_coding"
"11161"	"ENSG00000166323"	"C11orf65"	"protein_coding"
"11162"	"ENSG00000166391"	"MOGAT2"	"protein_coding"
"11163"	"ENSG00000166435"	"XRRA1"	"protein_coding"
"11164"	"ENSG00000166439"	"RNF169"	"protein_coding"
"11165"	"ENSG00000166575"	"TMEM135"	"protein_coding"
"11166"	"ENSG00000166682"	"TMPRSS5"	"protein_coding"
"11167"	"ENSG00000166736"	"HTR3A"	"protein_coding"
"11168"	"ENSG00000166741"	"NNMT"	"protein_coding"
"11169"	"ENSG00000167257"	"RNF214"	"protein_coding"
"11170"	"ENSG00000167283"	"ATP5MG"	"protein_coding"
"11171"	"ENSG00000167286"	"CD3D"	"protein_coding"
"11172"	"ENSG00000167792"	"NDUFV1"	"protein_coding"
"11173"	"ENSG00000167797"	"CDK2AP2"	"protein_coding"
"11174"	"ENSG00000167799"	"NUDT8"	"protein_coding"
"11175"	"ENSG00000167800"	"TBX10"	"protein_coding"
"11176"	"ENSG00000168010"	"ATG16L2"	"protein_coding"
"11177"	"ENSG00000168014"	"C2CD3"	"protein_coding"
"11178"	"ENSG00000168040"	"FADD"	"protein_coding"
"11179"	"ENSG00000168092"	"PAFAH1B2"	"protein_coding"
"11180"	"ENSG00000168876"	"ANKRD49"	"protein_coding"
"11181"	"ENSG00000170145"	"SIK2"	"protein_coding"
"11182"	"ENSG00000170209"	"ANKK1"	"protein_coding"
"11183"	"ENSG00000170276"	"HSPB2"	"protein_coding"
"11184"	"ENSG00000170290"	"SLN"	"protein_coding"
"11185"	"ENSG00000170903"	"MSANTD4"	"protein_coding"
"11186"	"ENSG00000170962"	"PDGFD"	"protein_coding"
"11187"	"ENSG00000171067"	"C11orf24"	"protein_coding"
"11188"	"ENSG00000171202"	"TMEM126A"	"protein_coding"
"11189"	"ENSG00000171204"	"TMEM126B"	"protein_coding"
"11190"	"ENSG00000171533"	"MAP6"	"protein_coding"
"11191"	"ENSG00000171631"	"P2RY6"	"protein_coding"
"11192"	"ENSG00000172269"	"DPAGT1"	"protein_coding"
"11193"	"ENSG00000172273"	"HINFP"	"protein_coding"
"11194"	"ENSG00000172350"	"ABCG4"	"protein_coding"
"11195"	"ENSG00000172367"	"PDZD3"	"protein_coding"
"11196"	"ENSG00000172375"	"C2CD2L"	"protein_coding"
"11197"	"ENSG00000172425"	"TTC36"	"protein_coding"
"11198"	"ENSG00000172500"	"FIBP"	"protein_coding"
"11199"	"ENSG00000172508"	"CARNS1"	"protein_coding"
"11200"	"ENSG00000172531"	"PPP1CA"	"protein_coding"
"11201"	"ENSG00000172543"	"CTSW"	"protein_coding"
"11202"	"ENSG00000172613"	"RAD9A"	"protein_coding"
"11203"	"ENSG00000172638"	"EFEMP2"	"protein_coding"
"11204"	"ENSG00000172663"	"TMEM134"	"protein_coding"
"11205"	"ENSG00000172725"	"CORO1B"	"protein_coding"
"11206"	"ENSG00000172830"	"SSH3"	"protein_coding"
"11207"	"ENSG00000172890"	"NADSYN1"	"protein_coding"
"11208"	"ENSG00000172893"	"DHCR7"	"protein_coding"
"11209"	"ENSG00000172927"	"MYEOV"	"protein_coding"
"11210"	"ENSG00000172932"	"ANKRD13D"	"protein_coding"
"11211"	"ENSG00000172935"	"MRGPRF"	"protein_coding"
"11212"	"ENSG00000173020"	"GRK2"	"protein_coding"
"11213"	"ENSG00000173120"	"KDM2A"	"protein_coding"
"11214"	"ENSG00000173156"	"RHOD"	"protein_coding"
"11215"	"ENSG00000173237"	"C11orf86"	"protein_coding"
"11216"	"ENSG00000173456"	"RNF26"	"protein_coding"
"11217"	"ENSG00000173599"	"PC"	"protein_coding"
"11218"	"ENSG00000173621"	"LRFN4"	"protein_coding"
"11219"	"ENSG00000173653"	"RCE1"	"protein_coding"
"11220"	"ENSG00000173715"	"C11orf80"	"protein_coding"
"11221"	"ENSG00000173898"	"SPTBN2"	"protein_coding"
"11222"	"ENSG00000173914"	"RBM4B"	"protein_coding"
"11223"	"ENSG00000173933"	"RBM4"	"protein_coding"
"11224"	"ENSG00000173992"	"CCS"	"protein_coding"
"11225"	"ENSG00000174080"	"CTSF"	"protein_coding"
"11226"	"ENSG00000174165"	"ZDHHC24"	"protein_coding"
"11227"	"ENSG00000174483"	"BBS1"	"protein_coding"
"11228"	"ENSG00000174516"	"PELI3"	"protein_coding"
"11229"	"ENSG00000174547"	"MRPL11"	"protein_coding"
"11230"	"ENSG00000174576"	"NPAS4"	"protein_coding"
"11231"	"ENSG00000174669"	"SLC29A2"	"protein_coding"
"11232"	"ENSG00000174684"	"B4GAT1"	"protein_coding"
"11233"	"ENSG00000174744"	"BRMS1"	"protein_coding"
"11234"	"ENSG00000174791"	"RIN1"	"protein_coding"
"11235"	"ENSG00000174804"	"FZD4"	"protein_coding"
"11236"	"ENSG00000174807"	"CD248"	"protein_coding"
"11237"	"ENSG00000174851"	"YIF1A"	"protein_coding"
"11238"	"ENSG00000174871"	"CNIH2"	"protein_coding"
"11239"	"ENSG00000174903"	"RAB1B"	"protein_coding"
"11240"	"ENSG00000174996"	"KLC2"	"protein_coding"
"11241"	"ENSG00000175115"	"PACS1"	"protein_coding"
"11242"	"ENSG00000175315"	"CST6"	"protein_coding"
"11243"	"ENSG00000175334"	"BANF1"	"protein_coding"
"11244"	"ENSG00000175376"	"EIF1AD"	"protein_coding"
"11245"	"ENSG00000175463"	"TBC1D10C"	"protein_coding"
"11246"	"ENSG00000175467"	"SART1"	"protein_coding"
"11247"	"ENSG00000175482"	"POLD4"	"protein_coding"
"11248"	"ENSG00000175505"	"CLCF1"	"protein_coding"
"11249"	"ENSG00000175536"	"LIPT2"	"protein_coding"
"11250"	"ENSG00000175538"	"KCNE3"	"protein_coding"
"11251"	"ENSG00000175544"	"CABP4"	"protein_coding"
"11252"	"ENSG00000175550"	"DRAP1"	"protein_coding"
"11253"	"ENSG00000175564"	"UCP3"	"protein_coding"
"11254"	"ENSG00000175567"	"UCP2"	"protein_coding"
"11255"	"ENSG00000175573"	"C11orf68"	"protein_coding"
"11256"	"ENSG00000175575"	"PAAF1"	"protein_coding"
"11257"	"ENSG00000175581"	"MRPL48"	"protein_coding"
"11258"	"ENSG00000175582"	"RAB6A"	"protein_coding"
"11259"	"ENSG00000175591"	"P2RY2"	"protein_coding"
"11260"	"ENSG00000175592"	"FOSL1"	"protein_coding"
"11261"	"ENSG00000175602"	"CCDC85B"	"protein_coding"
"11262"	"ENSG00000175634"	"RPS6KB2"	"protein_coding"
"11263"	"ENSG00000177098"	"SCN4B"	"protein_coding"
"11264"	"ENSG00000177103"	"DSCAML1"	"protein_coding"
"11265"	"ENSG00000178105"	"DDX10"	"protein_coding"
"11266"	"ENSG00000178202"	"KDELC2"	"protein_coding"
"11267"	"ENSG00000178301"	"AQP11"	"protein_coding"
"11268"	"ENSG00000179071"	"CCDC89"	"protein_coding"
"11269"	"ENSG00000179240"	"GVQW3"	"protein_coding"
"11270"	"ENSG00000179292"	"TMEM151A"	"protein_coding"
"11271"	"ENSG00000179331"	"RAB39A"	"protein_coding"
"11272"	"ENSG00000180773"	"SLC36A4"	"protein_coding"
"11273"	"ENSG00000181264"	"TMEM136"	"protein_coding"
"11274"	"ENSG00000181924"	"COA4"	"protein_coding"
"11275"	"ENSG00000182103"	"FAM181B"	"protein_coding"
"11276"	"ENSG00000182359"	"KBTBD3"	"protein_coding"
"11277"	"ENSG00000182704"	"TSKU"	"protein_coding"
"11278"	"ENSG00000182791"	"CCDC87"	"protein_coding"
"11279"	"ENSG00000182919"	"C11orf54"	"protein_coding"
"11280"	"ENSG00000182985"	"CADM1"	"protein_coding"
"11281"	"ENSG00000183340"	"JRKL"	"protein_coding"
"11282"	"ENSG00000184154"	"LRTOMT"	"protein_coding"
"11283"	"ENSG00000184232"	"OAF"	"protein_coding"
"11284"	"ENSG00000184384"	"MAML2"	"protein_coding"
"11285"	"ENSG00000186166"	"CCDC84"	"protein_coding"
"11286"	"ENSG00000186174"	"BCL9L"	"protein_coding"
"11287"	"ENSG00000186280"	"KDM4D"	"protein_coding"
"11288"	"ENSG00000186318"	"BACE1"	"protein_coding"
"11289"	"ENSG00000186635"	"ARAP1"	"protein_coding"
"11290"	"ENSG00000186642"	"PDE2A"	"protein_coding"
"11291"	"ENSG00000187240"	"DYNC2H1"	"protein_coding"
"11292"	"ENSG00000188486"	"H2AFX"	"protein_coding"
"11293"	"ENSG00000188997"	"KCTD21"	"protein_coding"
"11294"	"ENSG00000196167"	"COLCA1"	"antisense"
"11295"	"ENSG00000196371"	"FUT4"	"protein_coding"
"11296"	"ENSG00000196611"	"MMP1"	"protein_coding"
"11297"	"ENSG00000196655"	"TRAPPC4"	"protein_coding"
"11298"	"ENSG00000196954"	"CASP4"	"protein_coding"
"11299"	"ENSG00000197345"	"MRPL21"	"protein_coding"
"11300"	"ENSG00000197580"	"BCO2"	"protein_coding"
"11301"	"ENSG00000198382"	"UVRAG"	"protein_coding"
"11302"	"ENSG00000198488"	"B3GNT6"	"protein_coding"
"11303"	"ENSG00000198851"	"CD3E"	"protein_coding"
"11304"	"ENSG00000201684"	"RN7SKP239"	"misc_RNA"
"11305"	"ENSG00000204361"	"NXPE2"	"protein_coding"
"11306"	"ENSG00000204370"	"SDHD"	"protein_coding"
"11307"	"ENSG00000204381"	"LAYN"	"protein_coding"
"11308"	"ENSG00000204397"	"CARD16"	"protein_coding"
"11309"	"ENSG00000204403"	"CASP12"	"polymorphic_pseudogene"
"11310"	"ENSG00000204572"	"KRTAP5-10"	"protein_coding"
"11311"	"ENSG00000206834"	"SNORA1"	"snoRNA"
"11312"	"ENSG00000206913"	"RF00409"	"snoRNA"
"11313"	"ENSG00000207145"	"SNORA18"	"snoRNA"
"11314"	"ENSG00000207304"	"SNORA8"	"snoRNA"
"11315"	"ENSG00000207445"	"SNORD15B"	"snoRNA"
"11316"	"ENSG00000213402"	"PTPRCAP"	"protein_coding"
"11317"	"ENSG00000214290"	"COLCA2"	"protein_coding"
"11318"	"ENSG00000214376"	"VSTM5"	"protein_coding"
"11319"	"ENSG00000214391"	"TUBAP2"	"processed_pseudogene"
"11320"	"ENSG00000214517"	"PPME1"	"protein_coding"
"11321"	"ENSG00000214530"	"STARD10"	"protein_coding"
"11322"	"ENSG00000223953"	"C1QTNF5"	"protein_coding"
"11323"	"ENSG00000226645"	"AP006216.1"	"antisense"
"11324"	"ENSG00000227097"	"RPS28P7"	"processed_pseudogene"
"11325"	"ENSG00000227376"	"FTH1P16"	"processed_pseudogene"
"11326"	"ENSG00000227467"	"LINC01537"	"lincRNA"
"11327"	"ENSG00000227487"	"NCAM1-AS1"	"antisense"
"11328"	"ENSG00000227615"	"AP001324.1"	"processed_pseudogene"
"11329"	"ENSG00000228915"	"OR7E128P"	"unprocessed_pseudogene"
"11330"	"ENSG00000231793"	"DOC2GP"	"transcribed_unitary_pseudogene"
"11331"	"ENSG00000234106"	"SRP14P2"	"processed_pseudogene"
"11332"	"ENSG00000234268"	"AP000936.3"	"processed_pseudogene"
"11333"	"ENSG00000235505"	"CASP17P"	"transcribed_unprocessed_pseudogene"
"11334"	"ENSG00000235910"	"APOA1-AS"	"antisense"
"11335"	"ENSG00000236304"	"AP001189.1"	"antisense"
"11336"	"ENSG00000239306"	"RBM14"	"protein_coding"
"11337"	"ENSG00000239559"	"RPL37P2"	"processed_pseudogene"
"11338"	"ENSG00000240970"	"RPL23AP64"	"processed_pseudogene"
"11339"	"ENSG00000241170"	"AP001992.1"	"transcribed_processed_pseudogene"
"11340"	"ENSG00000241782"	"AP002812.1"	"processed_pseudogene"
"11341"	"ENSG00000243431"	"RPL5P30"	"processed_pseudogene"
"11342"	"ENSG00000245148"	"ARAP1-AS2"	"antisense"
"11343"	"ENSG00000245156"	"AP001107.1"	"lincRNA"
"11344"	"ENSG00000245248"	"USP2-AS1"	"antisense"
"11345"	"ENSG00000245552"	"AP000787.1"	"antisense"
"11346"	"ENSG00000245869"	"AP004609.1"	"antisense"
"11347"	"ENSG00000246067"	"RAB30-AS1"	"lincRNA"
"11348"	"ENSG00000246100"	"LINC00900"	"lincRNA"
"11349"	"ENSG00000246174"	"KCTD21-AS1"	"antisense"
"11350"	"ENSG00000246523"	"AP001528.1"	"lincRNA"
"11351"	"ENSG00000246889"	"AP000487.1"	"antisense"
"11352"	"ENSG00000247137"	"AP000873.2"	"processed_transcript"
"11353"	"ENSG00000248712"	"CCDC153"	"protein_coding"
"11354"	"ENSG00000250303"	"AP002884.1"	"lincRNA"
"11355"	"ENSG00000250508"	"AP000808.1"	"lincRNA"
"11356"	"ENSG00000251143"	"AP002490.1"	"antisense"
"11357"	"ENSG00000251323"	"AP003086.1"	"lincRNA"
"11358"	"ENSG00000251637"	"AP003716.1"	"lincRNA"
"11359"	"ENSG00000254428"	"AP003392.1"	"antisense"
"11360"	"ENSG00000254429"	"AP001972.1"	"antisense"
"11361"	"ENSG00000254433"	"AP001001.1"	"antisense"
"11362"	"ENSG00000254459"	"AP002812.2"	"antisense"
"11363"	"ENSG00000254461"	"AP001107.4"	"antisense"
"11364"	"ENSG00000254469"	"AP002495.1"	"protein_coding"
"11365"	"ENSG00000254510"	"AP001107.5"	"processed_transcript"
"11366"	"ENSG00000254528"	"AP000757.1"	"antisense"
"11367"	"ENSG00000254550"	"OMP"	"protein_coding"
"11368"	"ENSG00000254593"	"OR7E126P"	"unprocessed_pseudogene"
"11369"	"ENSG00000254604"	"AP002336.2"	"antisense"
"11370"	"ENSG00000254676"	"AP000873.4"	"sense_overlapping"
"11371"	"ENSG00000254682"	"AP002387.1"	"antisense"
"11372"	"ENSG00000254691"	"AP002812.3"	"antisense"
"11373"	"ENSG00000254731"	"AP003059.1"	"lincRNA"
"11374"	"ENSG00000254783"	"AP003084.1"	"processed_pseudogene"
"11375"	"ENSG00000254810"	"AP001189.3"	"lincRNA"
"11376"	"ENSG00000254837"	"AP001372.2"	"bidirectional_promoter_lncRNA"
"11377"	"ENSG00000254844"	"AP000757.2"	"antisense"
"11378"	"ENSG00000254851"	"AP005018.2"	"unprocessed_pseudogene"
"11379"	"ENSG00000254854"	"AP003390.1"	"antisense"
"11380"	"ENSG00000254855"	"AP001107.8"	"antisense"
"11381"	"ENSG00000254873"	"AP001267.1"	"antisense"
"11382"	"ENSG00000254909"	"AP003392.2"	"processed_pseudogene"
"11383"	"ENSG00000254911"	"SCARNA9"	"antisense"
"11384"	"ENSG00000254924"	"AP000867.2"	"processed_pseudogene"
"11385"	"ENSG00000254978"	"ALG1L9P"	"transcribed_unprocessed_pseudogene"
"11386"	"ENSG00000254986"	"DPP3"	"protein_coding"
"11387"	"ENSG00000254988"	"AP002498.1"	"antisense"
"11388"	"ENSG00000254997"	"KRTAP5-9"	"protein_coding"
"11389"	"ENSG00000255031"	"AP002807.1"	"antisense"
"11390"	"ENSG00000255038"	"AP006287.2"	"antisense"
"11391"	"ENSG00000255100"	"AP003119.2"	"antisense"
"11392"	"ENSG00000255121"	"AP003392.4"	"lincRNA"
"11393"	"ENSG00000255135"	"AP002360.1"	"lincRNA"
"11394"	"ENSG00000255176"	"AP000941.1"	"antisense"
"11395"	"ENSG00000255191"	"AP003555.3"	"lincRNA"
"11396"	"ENSG00000255222"	"SETP17"	"processed_pseudogene"
"11397"	"ENSG00000255250"	"AP003059.2"	"lincRNA"
"11398"	"ENSG00000255306"	"AC004923.4"	"antisense"
"11399"	"ENSG00000255320"	"AP000759.1"	"antisense"
"11400"	"ENSG00000255326"	"AP001922.5"	"antisense"
"11401"	"ENSG00000255337"	"AP001830.1"	"antisense"
"11402"	"ENSG00000255362"	"AP000785.2"	"lincRNA"
"11403"	"ENSG00000255421"	"AP002340.1"	"antisense"
"11404"	"ENSG00000255435"	"AP001267.3"	"antisense"
"11405"	"ENSG00000255445"	"AP003072.2"	"processed_pseudogene"
"11406"	"ENSG00000255449"	"AP002812.5"	"antisense"
"11407"	"ENSG00000255468"	"AP001107.9"	"antisense"
"11408"	"ENSG00000255471"	"AP001528.2"	"antisense"
"11409"	"ENSG00000255517"	"AP002748.3"	"antisense"
"11410"	"ENSG00000255561"	"FDXACB1"	"protein_coding"
"11411"	"ENSG00000255710"	"AP003170.1"	"processed_pseudogene"
"11412"	"ENSG00000255774"	"AP000439.2"	"lincRNA"
"11413"	"ENSG00000255843"	"AP000593.3"	"antisense"
"11414"	"ENSG00000255893"	"AP000786.1"	"antisense"
"11415"	"ENSG00000256148"	"AP000763.2"	"processed_pseudogene"
"11416"	"ENSG00000256167"	"ATF4P4"	"transcribed_processed_pseudogene"
"11417"	"ENSG00000256269"	"HMBS"	"protein_coding"
"11418"	"ENSG00000256508"	"MRGPRF-AS1"	"antisense"
"11419"	"ENSG00000256633"	"AP005019.1"	"antisense"
"11420"	"ENSG00000256674"	"AC020549.1"	"processed_pseudogene"
"11421"	"ENSG00000256745"	"AP002784.2"	"processed_pseudogene"
"11422"	"ENSG00000256898"	"AP002770.2"	"processed_pseudogene"
"11423"	"ENSG00000257038"	"AP002761.3"	"antisense"
